grad_rate,school_type,magnet,teachers_per_student,support_per_teacher,log_math_pass,log_read_pass,avg_salaries_admin_per_student,urban_centric_locale,avg_teacher_salaries,lunch_program
0.77,Regular,no,0.06221198156682028,1.3703703703703705,2.4849066497880004,3.295836866004329,410.18976728110596,Town,41787.74074074074,yes
0.82,Regular,no,0.07327586206896551,0.29411764705882354,2.70805020110221,3.5409593240373143,610.3448275862069,Rural,37088.23529411765,yes
0.9,Regular,no,0.09803921568627451,0.6,3.4011973816621555,3.4011973816621555,919.8333333333334,Rural,83043,yes
0.69,Regular,no,0.10975609756097561,0.9866666666666666,3.901972669574645,3.901972669574645,834.0014268292683,Rural,50047.77777777778,yes
0.77,Regular,no,0.05329593267882188,0.7105263157894737,3.091042453358316,3.7376696182833684,587.6853520336606,Town,64146.78947368421,yes
0.92,Regular,no,0.051343283582089554,0.308953488372093,3.1780538303479458,3.9318256327243257,393.7796644776119,Suburb,37557.976744186046,yes
0.74,Regular,no,0.08837209302325581,0.3684210526315789,2.70805020110221,3.5409593240373143,320.93023255813955,Rural,40806.05263157895,yes
0.9,Regular,no,0.07352941176470588,1.04,3.1986731175506815,3.1986731175506815,617.6793970588235,Rural,40393.8,yes
0.8,Regular,no,0.05608214849921011,0.3188732394366197,3.1780538303479458,3.713572066704308,382.03966745655606,Town,49716.042253521126,yes
0.82,Regular,no,0.05904761904761905,0.3870967741935484,2.833213344056216,3.4657359027997265,477.5504761904762,Town,39706.93548387097,yes
0.87,Regular,no,0.05100463678516229,0.3787878787878788,2.4849066497880004,3.091042453358316,260.0850803709428,Town,33824.36363636364,yes
0.95,Regular,no,0.07239819004524888,0.1875,3.1986731175506815,3.5409593240373143,683.8448099547512,Rural,39816.0625,yes
0.74,Regular,no,0.07177033492822966,0.7333333333333333,3.1986731175506815,3.5409593240373143,587.1196172248804,Rural,36891.933333333334,yes
0.77,Regular,no,0.08247422680412371,0.25,2.70805020110221,3.1986731175506815,558.0567010309278,Rural,38300.6875,yes
0.75,Regular,no,0.04,1,3.1986731175506815,3.1986731175506815,2956.46312,Rural,208961,yes
0.9,Regular,no,0.050617283950617285,0.4024390243902439,3.295836866004329,3.7376696182833684,222.86898148148148,Rural,46961.78048780488,yes
0.92,Regular,no,0.06389776357827476,0.40449999999999997,2.0149030205422647,3.6109179126442243,309.5937763578275,Rural,42714.05,yes
0.74,Regular,no,0.0779816513761468,0.19294117647058825,2.70805020110221,3.1986731175506815,516.1524174311927,Town,35018.82352941176,yes
0.69,Regular,no,0.08,2.3333333333333335,3.4011973816621555,3.4011973816621555,811.3866666666667,Rural,101260.66666666667,yes
0.95,Regular,no,0.088,0.7272727272727273,3.1986731175506815,3.5409593240373143,879.248,Town,56272.181818181816,yes
0.9,Regular,no,0.08536585365853659,0.21428571428571427,2.302585092994046,3.4011973816621555,853.6585365853658,Rural,64285.71428571428,yes
0.92,Regular,no,0.05110497237569061,0.35135135135135137,3.295836866004329,3.6109179126442243,440.9845041436464,Suburb,50797.86486486487,yes
0.9,Regular,no,0.09090909090909091,0.2857142857142857,3.4011973816621555,3.4011973816621555,595.5978051948052,Rural,40758.857142857145,yes
0.9,Regular,no,0.0743801652892562,0.7777777777777778,2.70805020110221,3.5409593240373143,882.2314049586777,Rural,46555,yes
0.92,Regular,no,0.07142857142857142,0.10810810810810811,2.4849066497880004,3.6109179126442243,436.3416988416988,Rural,45952.02702702703,yes
0.9,Regular,no,0.06451612903225806,0.3333333333333333,3.4011973816621555,3.4011973816621555,528.9247311827957,Rural,43561.666666666664,yes
0.95,Regular,no,0.05603448275862069,1.0769230769230769,3.295836866004329,3.8501476017100584,1864.9310344827586,Rural,178871.23076923078,yes
0.9,Regular,no,0.07368421052631578,0.8571428571428571,3.4011973816621555,3.901972669574645,1579.2842105263157,Rural,42016.42857142857,yes
0.92,Regular,no,0.05536332179930796,0.3125,2.4849066497880004,3.6109179126442243,267.85469896193774,Town,45076.75,yes
0.94,Regular,no,0.046353522867737945,0.1556,3.828641396489095,4.1588830833596715,270.30407911001237,Rural,60295.986666666664,yes
0.95,Regular,no,0.057971014492753624,0.75,2.70805020110221,3.1986731175506815,1114.4565217391305,Rural,47828.375,yes
0.69,Regular,no,0.0784313725490196,0.01875,2.302585092994046,2.302585092994046,769.9326764705883,Town,44828.5,yes
0.82,Regular,no,0.06424581005586592,0.17391304347826086,2.0149030205422647,3.091042453358316,349.5670391061453,Town,37163.17391304348,yes
0.84,Regular,no,0.06282722513089005,0.19999999999999998,1.6094379124341003,3.1986731175506815,511.14778534031416,Rural,38856.583333333336,yes
0.82,Regular,no,0.05263157894736842,0.15789473684210525,3.091042453358316,3.7376696182833684,235.45706371191136,Rural,17842.105263157893,yes
0.75,Regular,no,0.0784313725490196,0.5375,2.302585092994046,2.302585092994046,564.5882352941177,Rural,36178.25,yes
0.9,Regular,no,0.06741573033707865,1.1666666666666667,3.4011973816621555,3.901972669574645,1573.0337078651685,Rural,200000,yes
0.84,Regular,no,0.06282722513089005,0.16666666666666666,1.6094379124341003,3.5409593240373143,147.94303141361257,Rural,23164.75,yes
0.75,Regular,no,0.08196721311475409,0.066,3.4011973816621555,3.901972669574645,550.1834590163934,Rural,53982.8,yes
0.8,Regular,no,0.054910242872228086,0.5769230769230769,2.4849066497880004,3.4657359027997265,180.30019112988384,Town,36688.38461538462,yes
0.87,Regular,no,0.058886509635974305,0.38181818181818183,3.091042453358316,3.7376696182833684,303.90792291220555,Town,35252.58181818182,yes
0.9,Regular,no,0.034482758620689655,2.3333333333333335,2.302585092994046,3.4011973816621555,73268.40229885057,Rural,11200.666666666666,yes
0.94,Regular,no,0.05116696588868941,0.24140350877192981,3.9889840465642745,4.2626798770413155,181.44894524236983,Suburb,45458.42105263158,yes
0.93,Regular,no,0.048366567670767927,0.2104385964912281,3.828641396489095,4.204692619390966,177.7681506151888,Suburb,47921.23684210526,yes
0.94,Regular,no,0.04460093896713615,0.19728070175438597,3.9889840465642745,4.2626798770413155,159.0060399061033,Suburb,50068.28070175439,yes
0.86,Regular,no,0.058004640371229696,0.2,2.833213344056216,3.4657359027997265,290.3985638051044,Town,41971.7,yes
0.97,Regular,no,0.05865102639296188,0.325,3.295836866004329,3.8501476017100584,280.40879325513197,Rural,37804.75,yes
0.82,Regular,no,0.060714285714285714,0.2647058823529412,2.833213344056216,3.7376696182833684,343.246875,Rural,39891.64705882353,yes
0.95,Regular,no,0.0661764705882353,0.3333333333333333,3.1986731175506815,3.5409593240373143,528.125,Rural,45100.333333333336,yes
0.85,Regular,no,0.051832460732984295,0.6565656565656566,2.8903717578961645,3.5263605246161616,263.4955497382199,Town,54731.16161616162,yes
0.9,Regular,no,0.09230769230769231,2.1666666666666665,2.302585092994046,3.4011973816621555,3432.379323076923,Rural,127759.66666666667,yes
0.77,Regular,no,0.0784313725490196,0.2916666666666667,2.833213344056216,3.6109179126442243,389.01633986928107,Rural,61675.708333333336,yes
0.95,Regular,no,0.06707317073170732,0.36363636363636365,3.1986731175506815,3.1986731175506815,304.8780487804878,Rural,36363.63636363636,yes
0.84,Regular,no,0.06341463414634146,0.8269230769230769,3.5409593240373143,3.9982007016691985,1653.6089951219512,Rural,60466.53846153846,yes
0.74,Regular,no,0.10144927536231885,0.42857142857142855,3.1986731175506815,3.1986731175506815,1078.2608695652175,Rural,42377.71428571428,yes
0.84,Regular,no,0.07758620689655173,0.2222222222222222,2.302585092994046,2.302585092994046,276.3038793103448,Rural,43794.22222222222,yes
0.51,Regular,no,0.06548672566371681,0.43243243243243246,3.091042453358316,3.6109179126442243,249.65572389380532,Town,45995.83783783784,yes
0.69,Regular,no,0.056179775280898875,0.556,2.302585092994046,3.4011973816621555,691.0112359550562,Rural,56957.4,yes
0.74,Regular,no,0.08823529411764706,0.6666666666666666,1.6094379124341003,1.6094379124341003,2049.0196078431372,Rural,43060.555555555555,yes
0.87,Regular,no,0.06086956521739131,0.25,2.70805020110221,3.5409593240373143,637.204347826087,Town,52460.92857142857,yes
0.9,Regular,no,0.06666666666666667,0.25,2.302585092994046,2.302585092994046,323.48632499999997,Rural,53535.625,yes
0.9,Regular,no,0.0472972972972973,1.4285714285714286,1.6094379124341003,2.70805020110221,583.1081081081081,Rural,70240.28571428571,yes
0.9,Regular,no,0.09009009009009009,0.6,3.4011973816621555,3.4011973816621555,900.9009009009009,Rural,13601.9,yes
0.69,Regular,no,0.10112359550561797,0.3333333333333333,2.302585092994046,2.302585092994046,421.685393258427,Rural,37757.666666666664,yes
0.9,Regular,no,0.06976744186046512,0.16666666666666666,2.302585092994046,3.4011973816621555,368.61198837209304,Rural,41311.666666666664,yes
0.9,Regular,no,0.07526881720430108,0.2857142857142857,2.302585092994046,3.4011973816621555,878.6344086021505,Rural,65194.28571428572,yes
0.87,Regular,no,0.06275033377837116,0.23404255319148937,3.091042453358316,3.4657359027997265,369.3409132176235,Suburb,37283.51063829787,yes
0.9,Regular,no,0.06666666666666667,1.8125,3.1986731175506815,4.31748811353631,2433.3333333333335,Rural,198836.25,yes
0.64,Regular,no,0.08053691275167785,2.0833333333333335,1.6094379124341003,2.70805020110221,2488.8389261744965,Rural,218704,yes
0.75,Regular,no,0.11538461538461539,1.02,3.1986731175506815,3.1986731175506815,806.6346153846154,Rural,27932.166666666668,yes
0.9,Regular,no,0.09876543209876543,0.125,2.302585092994046,3.4011973816621555,1228.648049382716,Rural,39962.875,yes
0.82,Regular,no,0.0533515731874145,0.26282051282051283,3.091042453358316,3.6109179126442243,188.01023803009576,Rural,40868.97435897436,yes
0.68,Regular,no,0.05656565656565657,0.05357142857142857,2.833213344056216,3.4657359027997265,204.42973535353534,Town,34438.92857142857,yes
0.6,Regular,no,0.05503512880562061,0.08148936170212766,2.4849066497880004,3.4657359027997265,252.01626580796253,Town,48201.12765957447,yes
0.84,Regular,no,0.08602150537634409,0.17375000000000002,3.1986731175506815,3.1986731175506815,698.9247311827957,Town,49571.25,yes
0.75,Regular,no,0.16666666666666666,1.2222222222222223,4.31748811353631,3.1986731175506815,7766.351851851852,Rural,138526.33333333334,yes
0.82,Regular,no,0.0514018691588785,0.4575757575757576,2.833213344056216,3.6109179126442243,227.69080996884736,Rural,36164.69696969697,yes
0.77,Regular,no,0.076,0.3068421052631579,0.9162907318741551,2.4849066497880004,375.724,Rural,31950.36842105263,yes
0.82,Regular,no,0.05905511811023622,0.8,2.70805020110221,3.5409593240373143,388.2388031496063,Rural,49432.46666666667,yes
0.84,Regular,no,0.07333333333333333,0.6136363636363636,2.70805020110221,3.1986731175506815,337.10294,Rural,46685.90909090909,yes
0.95,Regular,no,0.0650887573964497,0.9045454545454544,2.70805020110221,3.1986731175506815,822.2721893491124,Rural,102676.63636363637,yes
0.77,Regular,no,0.08022922636103152,0.11785714285714285,3.091042453358316,3.4657359027997265,260.4855845272206,Town,51218.642857142855,yes
0.92,Regular,no,0.07228915662650602,0.5,2.833213344056216,3.4657359027997265,308.35896787148596,Rural,37696.555555555555,yes
0.72,Regular,no,0.08250825082508251,0.2,2.833213344056216,3.4657359027997265,263.32247854785476,Rural,36870.88,yes
0.97,Regular,no,0.054474708171206226,0.10714285714285714,3.091042453358316,3.7376696182833684,276.2490272373541,Town,36050.642857142855,yes
0.84,Regular,no,0.05649717514124294,1.3,2.70805020110221,3.1986731175506815,1021.6744350282486,Rural,110036.9,yes
0.75,Regular,no,0.02702702702702703,3,2.302585092994046,3.4011973816621555,2000,Rural,289301,yes
0.84,Regular,no,0.0761904761904762,0.21875,3.1986731175506815,3.7954891891721947,216.05113333333333,Town,42213.9375,yes
0.92,Regular,no,0.07291666666666667,0.6190476190476191,1.6094379124341003,3.1986731175506815,390.2292743055556,Town,47374.619047619046,yes
0.84,Regular,no,0.060810810810810814,0.2222222222222222,2.70805020110221,3.1986731175506815,312.8706689189189,Rural,59575.444444444445,yes
0.84,Regular,no,0.0718954248366013,0.3409090909090909,1.6094379124341003,2.70805020110221,423.51084967320264,Town,64748.63636363636,yes
0.84,Regular,no,0.05581395348837209,0.3333333333333333,1.6094379124341003,2.70805020110221,295.3488372093023,Town,45542.333333333336,yes
0.67,Regular,no,0.0695364238410596,0.42857142857142855,2.0149030205422647,2.833213344056216,367.0124437086093,Town,39828.71428571428,yes
0.84,Regular,no,0.05291005291005291,0.3,1.6094379124341003,3.1986731175506815,264.55026455026456,Rural,65000,yes
0.82,Regular,no,0.056555269922879174,0.3181818181818182,2.4849066497880004,3.4657359027997265,328,Town,55137.59090909091,yes
0.92,Regular,no,0.056511056511056514,0.30434782608695654,3.091042453358316,3.7376696182833684,2925.438574938575,Rural,44956.69565217391,yes
0.77,Regular,no,0.06928406466512702,0.4,2.833213344056216,3.295836866004329,150.21210161662816,Rural,33420.96666666667,yes
0.89,Regular,no,0.05170387779083431,0.41079545454545463,3.6635616461296463,4.007333185232471,372.5034150998825,Suburb,42402.40340909091,yes
0.92,Regular,no,0.06069364161849711,0.21428571428571427,2.833213344056216,3.295836866004329,100.04008959537572,Suburb,36657.28571428572,yes
0.92,Regular,no,0.06441717791411043,0.23809523809523808,2.4849066497880004,2.833213344056216,779.9110429447853,Rural,11607.285714285714,yes
0.92,Regular,no,0.05501618122977346,0.23529411764705882,2.4849066497880004,3.4657359027997265,268.79174110032363,Rural,53163.64705882353,yes
0.9,Regular,no,0.1,0.11363636363636363,2.302585092994046,2.302585092994046,656.7821727272727,Rural,48174.09090909091,yes
0.84,Regular,no,0.07106598984771574,0.7857142857142857,1.6094379124341003,3.1986731175506815,537.8051624365482,Rural,14661.42857142857,yes
0.84,Regular,no,0.04365079365079365,0.36363636363636365,3.5409593240373143,3.7954891891721947,222.22222222222223,Suburb,49173.36363636364,yes
0.92,Regular,no,0.0630841121495327,0.4074074074074074,3.295836866004329,3.6109179126442243,188.72663551401868,Town,30570.37037037037,yes
0.87,Regular,no,0.06521739130434782,0.5,3.295836866004329,3.8501476017100584,390.38315217391306,Rural,34941.833333333336,yes
0.9,Regular,no,0.11494252873563218,0.16,3.4011973816621555,3.901972669574645,1551.7241379310344,Rural,57916.7,yes
0.74,Regular,no,0.05714285714285714,0.08333333333333333,2.70805020110221,3.1986731175506815,323.8095238095238,Rural,3750,yes
0.9,Regular,no,0.07526881720430108,0.5714285714285714,3.4011973816621555,3.901972669574645,473.6829247311828,Rural,43791.71428571428,yes
0.75,Regular,no,0.11320754716981132,0.3333333333333333,3.1986731175506815,3.1986731175506815,1865.7701886792454,Rural,62549,yes
0.84,Regular,no,0.08270676691729323,0.2427272727272727,2.302585092994046,3.4011973816621555,1371.312969924812,Rural,62456.27272727273,yes
0.82,Regular,no,0.061855670103092786,0.20833333333333334,2.833213344056216,3.4657359027997265,291.90635738831617,City,34228.041666666664,yes
0.76,Regular,no,0.06815365551425032,0.20909090909090908,2.3978952727983707,3.2188758248682006,232.409541511772,City,31549.9,yes
0.87,Regular,no,0.05545112781954887,0.3559322033898305,3.091042453358316,3.4657359027997265,250.80545112781954,City,40467.13559322034,yes
0.49,Regular,no,0.06493506493506493,0.5,2.302585092994046,3.4011973816621555,510.1693376623376,Rural,57756.6,yes
0.75,Regular,no,0.11290322580645161,1.7142857142857142,3.1986731175506815,3.1986731175506815,2904.3548387096776,Rural,50074.42857142857,yes
0.87,Regular,no,0.057750759878419454,0.3684210526315789,2.833213344056216,3.4657359027997265,502.9939209726444,Town,38764.42105263158,yes
0.95,Regular,no,0.06918238993710692,0.18181818181818182,1.6094379124341003,3.7954891891721947,803.069182389937,Rural,54987.63636363636,yes
0.87,Regular,no,0.0744336569579288,0.10869565217391304,3.295836866004329,3.4657359027997265,333.64456957928803,Town,43409,yes
0.82,Regular,no,0.056847545219638244,0.4090909090909091,2.833213344056216,3.6109179126442243,266.1498708010336,Rural,37668.59090909091,yes
0.67,Regular,no,0.06896551724137931,0.39285714285714285,2.0149030205422647,3.4657359027997265,475.7167487684729,Rural,36520.607142857145,yes
0.92,Regular,no,0.05958549222797927,0.16304347826086957,3.091042453358316,3.7376696182833684,442.3052538860104,Rural,39861.13043478261,yes
0.9,Regular,no,0.08333333333333333,1.1666666666666667,3.1986731175506815,3.1986731175506815,1380.9305555555557,Rural,70375.83333333333,yes
0.82,Regular,no,0.05982905982905983,0.2857142857142857,1.6094379124341003,3.5409593240373143,327.2991452991453,Rural,40772.92857142857,yes
0.69,Regular,no,0.06976744186046512,0.20833333333333334,2.302585092994046,3.4011973816621555,1128.9422209302327,Rural,47983,yes
0.77,Regular,no,0.06746031746031746,0.29411764705882354,2.0149030205422647,3.091042453358316,476.82279365079364,Town,39154.17647058824,yes
0.95,Regular,no,0.08292682926829269,1.6764705882352942,3.1986731175506815,3.5409593240373143,2054.4983219512196,Town,129725.70588235294,yes
0.87,Regular,no,0.06623931623931624,0.3064516129032258,2.833213344056216,3.4657359027997265,495.1773504273504,Town,43073.6129032258,yes
0.82,Regular,no,0.05740181268882175,0.15789473684210525,2.4849066497880004,3.091042453358316,283.7253836858006,Rural,43593,yes
0.82,Regular,no,0.0636604774535809,0.16666666666666666,3.4657359027997265,3.8501476017100584,474.49071618037135,Town,46074.541666666664,yes
0.9,Regular,no,0.08536585365853659,0.14285714285714285,2.302585092994046,3.4011973816621555,1425.5005731707317,Rural,38606.142857142855,yes
0.9,Regular,no,0.03669724770642202,0.375,2.302585092994046,3.4011973816621555,553.605504587156,Rural,58450.75,yes
0.84,Regular,no,0.11904761904761904,0.27,2.302585092994046,3.4011973816621555,350.7592738095238,Rural,36169.3,yes
0.75,Regular,no,0.08196721311475409,0.1,3.1986731175506815,3.1986731175506815,1087.2671639344264,Rural,46817,yes
0.77,Regular,no,0.06042654028436019,0.5098039215686274,3.4657359027997265,3.8501476017100584,194.02251184834122,Town,38001.82352941176,yes
0.77,Regular,no,0.07048458149779736,0.375,2.833213344056216,3.4657359027997265,296.02099339207047,Rural,31171.40625,yes
0.69,Regular,no,0.12162162162162163,0.4444444444444444,3.4011973816621555,3.901972669574645,1148.6486486486488,Rural,30725.777777777777,yes
0.97,Regular,no,0.060714285714285714,0.2835294117647059,3.091042453358316,3.6109179126442243,258.60814642857144,Rural,38903.82352941176,yes
0.95,Regular,no,0.07692307692307693,2.076923076923077,3.1986731175506815,3.5409593240373143,18525.46301775148,Rural,109023.15384615384,yes
0.67,Regular,no,0.07420494699646643,0.2619047619047619,3.295836866004329,3.8501476017100584,223.5313745583039,Town,44732.73809523809,yes
0.97,Regular,no,0.05352112676056338,0.07017543859649122,3.295836866004329,3.7376696182833684,177.50560469483568,Suburb,40871.40350877193,yes
0.96,Regular,no,0.05647590361445783,0.09333333333333334,2.0149030205422647,3.091042453358316,267.8451852409639,Suburb,36607.8,yes
0.95,Regular,no,0.06268221574344024,0.09302325581395349,2.6390573296152584,3.1780538303479458,319.5861195335277,Suburb,36751.29069767442,yes
0.77,Regular,no,0.039568345323741004,1.5454545454545454,1.6094379124341003,1.6094379124341003,507.1438848920863,Rural,45450.09090909091,yes
0.95,Regular,no,0.062146892655367235,0.2727272727272727,3.1986731175506815,3.5409593240373143,423.728813559322,Rural,54545.454545454544,yes
0.85,Regular,no,0.05121850475010326,0.1774193548387097,3.258096538021482,3.7612001156935624,205.81916067740605,Suburb,39840.282258064515,yes
0.89,Regular,no,0.044175136825645035,0.08849557522123894,3.5553480614894135,3.912023005428146,146.81318412822517,City,38409.58407079646,yes
0.81,Regular,no,0.05138539042821159,0.13725490196078433,3.091042453358316,3.6888794541139363,181.3197103274559,Suburb,37818.10784313725,yes
0.84,Regular,no,0.08695652173913043,0.25,3.4011973816621555,3.4011973816621555,1912.3478260869565,Rural,56811.166666666664,yes
0.97,Regular,no,0.07194244604316546,0.476,2.833213344056216,3.6109179126442243,345.19826258992805,Town,31579.7,yes
0.95,Regular,no,0.059880239520958084,2.4,2.70805020110221,3.5409593240373143,1562.2969700598803,Rural,53283,yes
0.9,Regular,no,0.0625,1,2.302585092994046,3.4011973816621555,3543.4875,Rural,248478,yes
0.84,Regular,no,0.06091370558375635,0.125,3.1986731175506815,3.1986731175506815,418.6700507614213,Rural,82494.66666666667,yes
0.75,Regular,no,0.06896551724137931,0.625,3.1986731175506815,3.1986731175506815,877.8663793103449,Rural,57622.75,yes
0.92,Regular,no,0.05343511450381679,0.19999999999999998,2.4849066497880004,3.6109179126442243,277.6124770992366,Rural,59685.57142857143,yes
0.76,Regular,no,0.05509288917360666,0.4069767441860465,2.3978952727983707,3.044522437723423,240.63522998078153,Town,43049.04651162791,yes
0.96,Regular,no,0.048161405792385294,0.16891891891891891,3.4657359027997265,4.007333185232471,193.05727302310447,Suburb,40707.58783783784,yes
0.95,Regular,no,0.07766990291262135,0.18625,3.4011973816621555,3.4011973816621555,550.9573009708738,Rural,45082.625,yes
0.69,Regular,no,0.10810810810810811,0.4375,3.1986731175506815,3.1986731175506815,1014.375,Rural,32488.625,yes
0.92,Regular,no,0.05218855218855219,0.3870967741935484,3.295836866004329,3.8501476017100584,369.6026936026936,Rural,39000.709677419356,yes
0.92,Regular,no,0.06115107913669065,0.49117647058823527,2.70805020110221,3.5409593240373143,263.00129136690646,Rural,40280.76470588235,yes
0.74,Regular,no,0.05660377358490566,0.37,2.302585092994046,3.901972669574645,707.6887295597485,Rural,105731.77777777778,yes
0.8,Regular,no,0.05263157894736842,0.23139534883720927,2.833213344056216,3.4657359027997265,255.03916768665852,Suburb,36222.813953488374,yes
0.9,Regular,no,0.04915730337078652,0.3333333333333333,3.4965075614664802,3.912023005428146,226.19755102996254,Suburb,34179.780952380956,yes
0.89,Regular,no,0.05102915951972556,0.31277310924369744,3.8066624897703196,4.04305126783455,220.46320240137223,Suburb,37975.336134453784,yes
0.1,Regular,no,0.06692913385826772,0.1776470588235294,2.302585092994046,2.302585092994046,349.84141338582674,Suburb,30428.352941176472,yes
0.77,Regular,no,0.07112970711297072,1.8823529411764706,2.70805020110221,3.5409593240373143,1764.644610878661,Town,20114.41176470588,yes
0.69,Regular,no,0.07058823529411765,0.25,2.302585092994046,2.302585092994046,394.11764705882354,Rural,59520.833333333336,yes
0.9,Regular,no,0.0989010989010989,0.3333333333333333,3.5409593240373143,3.9982007016691985,501.34065934065933,Rural,63162,yes
0.74,Regular,no,0.08130081300813008,0.266,2.302585092994046,3.4011973816621555,648.8951382113821,Rural,29775.3,yes
0.9,Regular,no,0.0963855421686747,0.375,3.4011973816621555,2.302585092994046,844.7683493975903,Rural,37928.75,yes
0.54,Regular,no,0.0634184068058778,0.2524390243902439,0.9162907318741551,2.0149030205422647,359.03320804331014,City,34811.329268292684,yes
0.62,Regular,no,0.06553398058252427,0.5925925925925926,0.9162907318741551,2.0149030205422647,683.9080703883495,City,33088.333333333336,yes
0.75,Regular,no,0.055823939881910895,0.20673076923076922,1.3862943611198906,2.302585092994046,303.168411164788,City,35211.721153846156,yes
0.63,Regular,no,0.061036789297658864,0.3712328767123288,0.9162907318741551,2.4849066497880004,334.29682274247494,City,35668.260273972606,yes
0.57,Regular,no,0.07250755287009064,0.4791666666666667,1.6094379124341003,1.6094379124341003,800.791918429003,Suburb,35551.166666666664,yes
0.92,Regular,no,0.07183364839319471,0.5578947368421052,4.04305126783455,4.406719247264253,481.35331947069943,City,38513.68421052631,yes
0.92,Regular,no,0.05485232067510549,0.48205128205128206,2.833213344056216,3.4657359027997265,433.7991828410689,City,39923.41025641026,yes
0.46,Regular,no,0.09813664596273292,0.2037974683544304,0.9162907318741551,0.9162907318741551,448.9813279503105,City,9400.341772151898,yes
0.95,Regular,no,0.055865921787709494,1.04,1.6094379124341003,1.6094379124341003,1519.9512905027934,City,48965.5,yes
0.62,Regular,no,0.07006369426751592,0.49090909090909096,0.9162907318741551,2.0149030205422647,987.7577643312103,Rural,34422.09090909091,yes
0.87,Regular,no,0.06753812636165578,0.6548387096774194,2.0149030205422647,2.4849066497880004,561.9979237472767,City,32323.83870967742,yes
0.72,Regular,no,0.057534246575342465,1.2380952380952381,0.9162907318741551,2.833213344056216,491.63086575342464,Town,34500.04761904762,yes
0.92,Regular,no,0.058577405857740586,0.25,2.70805020110221,2.70805020110221,317.8451882845188,Rural,48850.78571428572,yes
0.69,Regular,no,0.06140350877192982,0.17857142857142858,3.4011973816621555,3.4011973816621555,482.4561403508772,Rural,39864.71428571428,yes
0.75,Regular,no,0.09259259259259259,0.8300000000000001,3.1986731175506815,3.1986731175506815,1319.5118703703704,Rural,42552.6,yes
0.87,Regular,no,0.05272407732864675,0.4666666666666667,3.091042453358316,3.8501476017100584,462.46045694200353,Rural,41073.53333333333,yes
0.92,Regular,no,0.047223145992683735,0.08450704225352113,3.58351893845611,4.007333185232471,337.29720252743596,Suburb,62166.04929577465,yes
0.9,Regular,no,0.08333333333333333,0.5,3.1986731175506815,3.1986731175506815,1147.2222222222222,Rural,39299.166666666664,yes
0.74,Regular,no,0.05581395348837209,0.8333333333333334,1.6094379124341003,3.1986731175506815,2032.7922976744185,Rural,133481.58333333334,yes
0.9,Regular,no,0.08333333333333333,0.5714285714285714,2.302585092994046,2.302585092994046,769.0471547619048,Rural,119623.42857142857,yes
0.82,Regular,no,0.056265984654731455,0.2727272727272727,3.4657359027997265,3.7376696182833684,433.0869565217391,Town,49593.181818181816,yes
0.67,Regular,no,0.06842105263157895,1.1538461538461537,1.6094379124341003,3.1986731175506815,418.73462105263155,Town,37604.53846153846,yes
0.95,Regular,no,0.08021390374331551,0.06666666666666667,2.70805020110221,3.5409593240373143,535.9698342245989,Rural,48299.6,yes
0.87,Regular,no,0.06157635467980296,0.16,3.4657359027997265,3.7376696182833684,408.8771551724138,Rural,40679.12,yes
0.87,Regular,no,0.05787781350482315,0.5555555555555556,3.295836866004329,3.8501476017100584,268.4951768488746,Town,49976.88888888889,yes
0.92,Regular,no,0.04476190476190476,0.14893617021276595,3.295836866004329,4.04305126783455,195.8176638095238,Rural,39193.72340425532,yes
0.92,Regular,no,0.06218905472636816,0.17679999999999998,3.9512437185814275,4.276666119016055,295.0159154228856,Rural,35584.36,yes
0.95,Regular,no,0.06451612903225806,0.3,3.1986731175506815,3.7954891891721947,549.6774193548387,Rural,41107.7,yes
0.84,Regular,no,0.05303030303030303,0.7857142857142857,2.833213344056216,3.7376696182833684,365.1524318181818,Rural,54384.642857142855,yes
0.93,Regular,no,0.05177304964539007,0.11287671232876713,2.9444389791664403,3.4339872044851463,351.08794326241133,Town,32107.246575342466,yes
0.9,Regular,no,0.08433734939759036,0.7671428571428571,3.4011973816621555,3.901972669574645,2464.094686746988,Rural,98707.28571428571,yes
0.84,Regular,no,0.08759124087591241,0.28833333333333333,2.302585092994046,3.4011973816621555,555.0153430656934,Rural,22959.083333333332,yes
0.82,Regular,no,0.05701078582434515,0.16216216216216217,3.295836866004329,3.8501476017100584,196.43582742681048,Town,41262.64864864865,yes
0.92,Regular,no,0.05592105263157895,0.11764705882352941,3.5409593240373143,3.7954891891721947,324.8560592105263,Rural,52837.23529411765,yes
0.95,Regular,no,0.052941176470588235,0.1111111111111111,3.5409593240373143,3.7954891891721947,409.11764705882354,Rural,38847.444444444445,yes
0.9,Regular,no,0.07216494845360824,0.5885714285714286,2.302585092994046,3.4011973816621555,310.1815360824742,Rural,34939.57142857143,yes
0.87,Regular,no,0.0663265306122449,0.3374358974358974,3.091042453358316,3.6109179126442243,795.9664115646259,Town,55391.58974358974,yes
0.87,Regular,no,0.06233766233766234,32.166666666666664,3.295836866004329,3.9512437185814275,274.77272727272725,Rural,51776.583333333336,yes
0.83,Regular,no,0.0519893899204244,0.3209183673469388,2.5649493574615367,3.332204510175204,374.00404509283817,Suburb,47812.336734693876,yes
0.71,Regular,no,0.06100942872989462,0.40900000000000003,2.3978952727983707,3.2188758248682006,603.0184414864116,City,47629.84545454545,yes
